Gene	CG_sites	mCG_sites	CG_reads	mCG_reads	CG_methylation_level	CHG_sites	mCHG_sites	CHG_reads	mCHG_reads	CHG_methylation_level	CHH_sites	mCHH_sites	CHH_reads	mCHH_reads	CHH_methylation_level	C_sites	mC_sites	C_reads	mC_reads	C_methylation_level
Potri.002G193000	6	0	60	0	0.0	11	0	107	0	0.0	48	0	518	0	0.0	65	0	685	0	0.0
Potri.002G193100	8	0	130	0	0.0	15	0	207	1	0.0048309178744	36	0	465	2	0.00430107526882	59	0	802	3	0.00374064837905
Potri.002G193300	2	0	12	0	0.0	13	0	136	0	0.0	40	0	403	2	0.00496277915633	55	0	551	2	0.00362976406534
Potri.002G193400	4	0	31	0	0.0	1	0	13	0	0.0	4	0	12	0	0.0	9	0	56	0	0.0
Potri.002G193500	4	0	6	6	1.0	8	0	11	10	0.909090909091	25	0	26	5	0.192307692308	37	0	43	21	0.488372093023
Potri.002G193600	0	0	0	0	nan	0	0	0	0	nan	1	1	10	2	0.2	1	1	10	2	0.2
Potri.002G193700	9	0	69	1	0.0144927536232	12	0	77	1	0.012987012987	47	0	311	0	0.0	68	0	457	2	0.00437636761488
Potri.002G193800	14	0	138	0	0.0	22	0	231	1	0.004329004329	63	0	662	0	0.0	99	0	1031	1	0.000969932104753
Potri.002G193900	8	3	72	17	0.236111111111	16	2	179	18	0.100558659218	115	3	1053	16	0.0151946818613	139	8	1304	51	0.0391104294479
Potri.002G194000	12	10	117	89	0.760683760684	31	0	326	2	0.00613496932515	83	1	862	4	0.0046403712297	126	11	1305	95	0.0727969348659
Potri.002G194100	4	0	64	0	0.0	2	0	28	0	0.0	41	0	643	1	0.00155520995334	47	0	735	1	0.00136054421769
Potri.002G194200	2	0	16	0	0.0	6	0	51	1	0.0196078431373	33	0	236	1	0.00423728813559	41	0	303	2	0.00660066006601
Potri.002G194400	4	0	31	0	0.0	19	0	151	1	0.00662251655629	43	0	343	1	0.00291545189504	66	0	525	2	0.00380952380952
Potri.002G194500	14	0	160	0	0.0	25	0	257	0	0.0	74	0	679	4	0.00589101620029	113	0	1096	4	0.0036496350365
Potri.002G194600	0	0	0	0	nan	1	0	1	0	0.0	7	0	7	0	0.0	8	0	8	0	0.0
Potri.002G194700	18	0	218	2	0.00917431192661	15	0	188	0	0.0	40	0	524	3	0.00572519083969	73	0	930	5	0.00537634408602
Potri.002G195100	2	0	25	0	0.0	8	0	98	0	0.0	42	0	596	0	0.0	52	0	719	0	0.0
Potri.002G195200	9	0	85	0	0.0	17	0	153	1	0.00653594771242	76	0	614	4	0.00651465798046	102	0	852	5	0.00586854460094
Potri.002G195300	4	0	47	0	0.0	11	0	110	0	0.0	50	0	524	3	0.00572519083969	65	0	681	3	0.00440528634361
Potri.002G195400	4	0	40	0	0.0	6	0	45	0	0.0	25	0	209	1	0.00478468899522	35	0	294	1	0.00340136054422
Potri.002G195700	16	0	135	0	0.0	16	1	133	3	0.0225563909774	63	0	524	4	0.00763358778626	95	1	792	7	0.00883838383838
Potri.002G195800	8	0	65	0	0.0	10	0	81	0	0.0	48	0	406	2	0.00492610837438	66	0	552	2	0.0036231884058
Potri.002G196000	11	0	62	0	0.0	30	0	170	1	0.00588235294118	83	1	498	3	0.00602409638554	124	1	730	4	0.00547945205479
Potri.002G196100	2	0	24	0	0.0	4	0	48	0	0.0	23	0	231	0	0.0	29	0	303	0	0.0
Potri.002G196200	10	0	90	0	0.0	19	0	163	0	0.0	44	0	387	0	0.0	73	0	640	0	0.0
Potri.002G196500	18	0	119	0	0.0	15	0	105	0	0.0	111	0	1055	7	0.00663507109005	144	0	1279	7	0.00547302580141
Potri.002G196600	12	0	128	0	0.0	25	0	249	1	0.00401606425703	81	0	793	1	0.00126103404792	118	0	1170	2	0.0017094017094
Potri.002G196700	4	0	33	0	0.0	16	0	160	1	0.00625	37	0	346	0	0.0	57	0	539	1	0.00185528756957
Potri.002G196800	8	0	97	1	0.0103092783505	3	0	32	0	0.0	43	0	539	1	0.00185528756957	54	0	668	2	0.00299401197605
Potri.002G196900	4	0	32	0	0.0	14	0	123	0	0.0	47	0	289	0	0.0	65	0	444	0	0.0
Potri.002G197000	14	0	136	0	0.0	12	0	109	1	0.00917431192661	45	0	356	5	0.0140449438202	71	0	601	6	0.00998336106489
Potri.002G197100	1	1	13	13	1.0	0	0	0	0	nan	0	0	0	0	nan	1	1	13	13	1.0
Potri.002G197200	4	0	52	0	0.0	3	0	47	1	0.0212765957447	46	0	433	2	0.00461893764434	53	0	532	3	0.00563909774436
Potri.002G197300	6	0	33	0	0.0	9	0	45	0	0.0	66	0	305	3	0.00983606557377	81	0	383	3	0.00783289817232
Potri.002G197400	4	0	24	0	0.0	17	0	108	0	0.0	50	0	310	0	0.0	71	0	442	0	0.0
Potri.002G197500	20	0	124	0	0.0	12	0	63	0	0.0	41	0	227	0	0.0	73	0	414	0	0.0
Potri.002G197600	6	0	31	0	0.0	19	0	121	0	0.0	39	0	289	1	0.00346020761246	64	0	441	1	0.00226757369615
Potri.002G197700	0	0	0	0	nan	0	0	0	0	nan	1	0	11	1	0.0909090909091	1	0	11	1	0.0909090909091
Potri.002G197800	8	0	59	1	0.0169491525424	12	0	87	0	0.0	40	0	315	1	0.0031746031746	60	0	461	2	0.00433839479393
Potri.002G197900	8	0	71	0	0.0	14	0	138	1	0.00724637681159	51	0	446	2	0.00448430493274	73	0	655	3	0.00458015267176
Potri.002G198200	0	0	0	0	nan	3	0	20	0	0.0	1	0	8	0	0.0	4	0	28	0	0.0
Potri.002G198300	2	0	18	0	0.0	6	0	43	0	0.0	33	0	250	2	0.008	41	0	311	2	0.0064308681672
Potri.002G198400	6	6	55	53	0.963636363636	8	0	64	0	0.0	48	0	394	0	0.0	62	6	513	53	0.103313840156
Potri.002G198500	2	0	26	0	0.0	11	1	163	4	0.0245398773006	40	0	595	3	0.00504201680672	53	1	784	7	0.00892857142857
Potri.002G198700	6	0	49	0	0.0	10	0	90	0	0.0	40	0	337	2	0.00593471810089	56	0	476	2	0.00420168067227
Potri.002G198800	8	0	54	0	0.0	13	0	98	0	0.0	45	0	287	0	0.0	66	0	439	0	0.0
Potri.002G199200	8	0	73	0	0.0	12	0	119	0	0.0	45	0	452	0	0.0	65	0	644	0	0.0
Potri.002G199300	0	0	0	0	nan	4	0	39	1	0.025641025641	30	0	295	0	0.0	34	0	334	1	0.00299401197605
Potri.002G199400	16	0	116	1	0.00862068965517	21	0	154	0	0.0	44	1	358	3	0.00837988826816	81	1	628	4	0.00636942675159
Potri.002G199500	0	0	0	0	nan	14	0	150	1	0.00666666666667	38	0	386	3	0.00777202072539	52	0	536	4	0.00746268656716
Potri.002G199600	4	0	37	0	0.0	10	0	98	1	0.0102040816327	40	0	241	1	0.00414937759336	54	0	376	2	0.00531914893617
Potri.002G199700	12	0	140	0	0.0	10	0	124	1	0.00806451612903	36	0	455	2	0.0043956043956	58	0	719	3	0.00417246175243
Potri.002G199800	2	0	20	0	0.0	8	0	99	0	0.0	51	0	573	1	0.00174520069808	61	0	692	1	0.0014450867052
Potri.002G199900	12	0	75	0	0.0	10	0	61	0	0.0	46	0	200	0	0.0	68	0	336	0	0.0
Potri.002G200000	0	0	0	0	nan	6	0	28	0	0.0	29	0	173	0	0.0	35	0	201	0	0.0
Potri.002G200100	0	0	0	0	nan	0	0	0	0	nan	1	0	4	0	0.0	1	0	4	0	0.0
Potri.002G200200	16	0	61	0	0.0	10	0	40	0	0.0	48	0	208	1	0.00480769230769	74	0	309	1	0.00323624595469
Potri.002G200300	0	0	0	0	nan	6	0	47	1	0.0212765957447	53	0	319	1	0.00313479623824	59	0	366	2	0.00546448087432
Potri.002G200400	10	0	70	0	0.0	28	0	231	0	0.0	93	0	763	3	0.00393184796855	131	0	1064	3	0.00281954887218
Potri.002G200500	7	0	53	0	0.0	14	0	105	1	0.00952380952381	36	0	270	2	0.00740740740741	57	0	428	3	0.00700934579439
Potri.002G200600	12	0	131	1	0.00763358778626	8	0	95	2	0.0210526315789	43	0	466	0	0.0	63	0	692	3	0.00433526011561
Potri.002G200700	2	2	30	17	0.566666666667	2	1	5	5	1.0	39	5	279	40	0.143369175627	43	8	314	62	0.197452229299
Potri.002G200900	18	0	212	1	0.00471698113208	25	0	336	2	0.00595238095238	76	0	939	2	0.00212992545261	119	0	1487	5	0.00336247478144
Potri.002G201000	8	0	46	0	0.0	6	0	27	0	0.0	47	0	219	0	0.0	61	0	292	0	0.0
Potri.002G201100	6	0	50	0	0.0	21	0	170	0	0.0	46	0	342	0	0.0	73	0	562	0	0.0
Potri.002G201200	8	0	70	0	0.0	14	0	127	0	0.0	42	0	421	0	0.0	64	0	618	0	0.0
Potri.002G201300	19	0	132	0	0.0	10	0	74	0	0.0	54	0	399	0	0.0	83	0	605	0	0.0
Potri.002G201400	11	4	127	25	0.196850393701	14	0	154	1	0.00649350649351	90	0	1112	3	0.00269784172662	115	4	1393	29	0.0208183776023
Potri.002G201500	10	0	73	0	0.0	7	0	53	0	0.0	37	0	295	1	0.00338983050847	54	0	421	1	0.00237529691211
Potri.002G201600	4	0	28	0	0.0	11	0	74	0	0.0	48	0	307	2	0.00651465798046	63	0	409	2	0.00488997555012
Potri.002G201800	4	0	54	0	0.0	2	0	26	0	0.0	12	0	126	0	0.0	18	0	206	0	0.0
Potri.002G201900	0	0	0	0	nan	0	0	0	0	nan	13	0	24	1	0.0416666666667	13	0	24	1	0.0416666666667
Potri.002G202000	12	0	92	1	0.0108695652174	10	0	63	0	0.0	84	0	554	0	0.0	106	0	709	1	0.00141043723554
Potri.002G202100	9	0	31	0	0.0	9	0	27	0	0.0	37	0	148	1	0.00675675675676	55	0	206	1	0.00485436893204
Potri.002G202200	7	0	19	0	0.0	9	0	25	0	0.0	37	0	128	0	0.0	53	0	172	0	0.0
Potri.002G202300	2	0	22	0	0.0	7	0	60	0	0.0	45	0	157	0	0.0	54	0	239	0	0.0
Potri.002G202400	12	0	104	0	0.0	19	0	151	1	0.00662251655629	43	0	326	2	0.00613496932515	74	0	581	3	0.00516351118761
Potri.002G202500	16	0	101	0	0.0	32	0	273	1	0.003663003663	79	0	647	1	0.0015455950541	127	0	1021	2	0.00195886385896
Potri.002G202600	2	0	21	1	0.047619047619	1	0	4	0	0.0	1	0	18	0	0.0	4	0	43	1	0.0232558139535
Potri.002G202700	3	0	3	0	0.0	0	0	0	0	nan	2	0	2	0	0.0	5	0	5	0	0.0
Potri.002G202800	4	0	35	0	0.0	11	0	90	0	0.0	60	0	560	0	0.0	75	0	685	0	0.0
Potri.002G202900	2	2	19	19	1.0	1	1	13	8	0.615384615385	7	3	69	26	0.376811594203	10	6	101	53	0.524752475248
Potri.002G203000	4	4	52	49	0.942307692308	8	8	97	90	0.927835051546	46	24	591	169	0.285956006768	58	36	740	308	0.416216216216
Potri.002G203100	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
Potri.002G203200	6	0	63	0	0.0	4	0	25	0	0.0	19	0	97	0	0.0	29	0	185	0	0.0
Potri.002G203300	0	0	0	0	nan	0	0	0	0	nan	1	0	12	0	0.0	1	0	12	0	0.0
Potri.002G203500	10	0	94	0	0.0	19	0	177	0	0.0	41	0	366	1	0.00273224043716	70	0	637	1	0.00156985871272
Potri.002G203600	10	0	77	0	0.0	15	0	125	0	0.0	90	0	737	6	0.00814111261872	115	0	939	6	0.00638977635783
Potri.002G203700	13	0	116	0	0.0	8	0	89	0	0.0	47	0	470	1	0.00212765957447	68	0	675	1	0.00148148148148
Potri.002G203900	4	0	37	0	0.0	10	0	100	0	0.0	51	0	516	0	0.0	65	0	653	0	0.0
Potri.002G204000	4	0	18	0	0.0	4	0	17	0	0.0	43	0	214	0	0.0	51	0	249	0	0.0
Potri.002G204100	4	0	39	0	0.0	8	0	75	1	0.0133333333333	47	0	444	1	0.00225225225225	59	0	558	2	0.00358422939068
Potri.002G204200	6	0	61	0	0.0	11	0	116	1	0.00862068965517	41	0	398	3	0.00753768844221	58	0	575	4	0.00695652173913
Potri.002G204300	6	2	70	28	0.4	26	0	317	2	0.00630914826498	84	0	1015	3	0.00295566502463	116	2	1402	33	0.0235378031384
Potri.002G204400	44	0	409	0	0.0	69	0	621	1	0.00161030595813	261	0	2253	3	0.00133155792277	374	0	3283	4	0.00121839780688
Potri.002G204600	0	0	0	0	nan	0	0	0	0	nan	1	1	13	5	0.384615384615	1	1	13	5	0.384615384615
Potri.002G204700	6	0	58	0	0.0	9	0	75	1	0.0133333333333	46	0	387	1	0.00258397932817	61	0	520	2	0.00384615384615
Potri.002G204800	4	4	23	17	0.739130434783	1	1	6	3	0.5	14	3	79	12	0.151898734177	19	8	108	32	0.296296296296
Potri.002G204900	2	0	19	1	0.0526315789474	8	0	133	0	0.0	38	0	506	2	0.00395256916996	48	0	658	3	0.00455927051672
Potri.002G205000	5	0	13	0	0.0	3	0	5	0	0.0	13	0	35	0	0.0	21	0	53	0	0.0
Potri.002G205200	3	0	9	0	0.0	3	0	9	0	0.0	16	0	41	1	0.0243902439024	22	0	59	1	0.0169491525424
Potri.002G205300	1	0	1	0	0.0	3	0	8	0	0.0	19	0	53	0	0.0	23	0	62	0	0.0
Potri.002G205400	2	0	11	0	0.0	2	0	11	0	0.0	47	0	330	0	0.0	51	0	352	0	0.0
Potri.002G205500	8	0	98	2	0.0204081632653	18	0	250	1	0.004	44	0	556	2	0.00359712230216	70	0	904	5	0.00553097345133
Potri.002G205600	6	0	28	0	0.0	12	0	71	0	0.0	33	0	142	0	0.0	51	0	241	0	0.0
Potri.002G205700	4	0	26	0	0.0	17	0	106	0	0.0	47	0	277	1	0.00361010830325	68	0	409	1	0.00244498777506
Potri.002G205800	6	0	64	0	0.0	7	0	66	0	0.0	22	0	131	0	0.0	35	0	261	0	0.0
Potri.002G205900	20	8	223	93	0.417040358744	43	0	491	0	0.0	175	0	1996	8	0.00400801603206	238	8	2710	101	0.0372693726937
Potri.002G206000	6	0	80	0	0.0	15	0	174	0	0.0	47	0	543	2	0.0036832412523	68	0	797	2	0.00250941028858
Potri.002G206100	6	0	38	0	0.0	8	0	51	0	0.0	51	0	295	3	0.0101694915254	65	0	384	3	0.0078125
Potri.002G206200	16	0	113	0	0.0	17	0	121	1	0.00826446280992	48	0	255	2	0.0078431372549	81	0	489	3	0.00613496932515
Potri.002G206300	10	4	82	14	0.170731707317	37	0	328	1	0.0030487804878	142	1	1310	6	0.00458015267176	189	5	1720	21	0.0122093023256
Potri.002G206400	0	0	0	0	nan	0	0	0	0	nan	11	0	166	1	0.00602409638554	11	0	166	1	0.00602409638554
Potri.002G206500	4	3	36	32	0.888888888889	6	6	86	84	0.976744186047	46	16	389	57	0.146529562982	56	25	511	173	0.3385518591
Potri.002G206600	6	6	33	32	0.969696969697	16	16	83	82	0.987951807229	56	11	284	47	0.165492957746	78	33	400	161	0.4025
Potri.002G206700	0	0	0	0	nan	0	0	0	0	nan	16	0	85	2	0.0235294117647	16	0	85	2	0.0235294117647
Potri.002G206900	8	0	34	0	0.0	18	0	98	2	0.0204081632653	50	0	279	1	0.00358422939068	76	0	411	3	0.00729927007299
Potri.002G207000	3	0	25	0	0.0	19	0	187	0	0.0	39	0	385	0	0.0	61	0	597	0	0.0
Potri.002G207100	0	0	0	0	nan	16	0	250	0	0.0	40	0	556	3	0.00539568345324	56	0	806	3	0.00372208436725
Potri.002G207200	1	0	7	0	0.0	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0
Potri.002G207300	2	0	11	0	0.0	2	0	27	0	0.0	6	0	70	0	0.0	10	0	108	0	0.0
Potri.002G207400	18	0	139	0	0.0	17	0	133	0	0.0	96	0	701	3	0.00427960057061	131	0	973	3	0.00308324768756
Potri.002G207500	0	0	0	0	nan	0	0	0	0	nan	50	0	278	1	0.00359712230216	50	0	278	1	0.00359712230216
Potri.002G207600	0	0	0	0	nan	0	0	0	0	nan	2	0	2	0	0.0	2	0	2	0	0.0
Potri.002G207700	4	0	31	0	0.0	8	0	66	0	0.0	52	0	362	1	0.00276243093923	64	0	459	1	0.00217864923747
Potri.002G207800	12	0	143	1	0.00699300699301	10	0	128	0	0.0	39	0	435	0	0.0	61	0	706	1	0.0014164305949
Potri.002G207900	0	0	0	0	nan	0	0	0	0	nan	1	1	7	2	0.285714285714	1	1	7	2	0.285714285714
Potri.002G208000	6	0	69	0	0.0	16	0	195	0	0.0	38	0	381	2	0.00524934383202	60	0	645	2	0.0031007751938
Potri.002G208100	6	6	43	35	0.813953488372	14	0	117	0	0.0	40	0	322	1	0.00310559006211	60	6	482	36	0.0746887966805
Potri.002G208300	0	0	0	0	nan	10	1	92	2	0.0217391304348	61	3	303	6	0.019801980198	71	4	395	8	0.020253164557
Potri.002G208400	12	0	48	0	0.0	10	0	47	0	0.0	54	0	266	0	0.0	76	0	361	0	0.0
Potri.002G208500	6	0	23	0	0.0	13	0	59	0	0.0	57	0	316	2	0.00632911392405	76	0	398	2	0.00502512562814
Potri.002G208700	4	0	10	0	0.0	2	0	4	0	0.0	25	0	72	1	0.0138888888889	31	0	86	1	0.0116279069767
Potri.002G208800	16	11	52	46	0.884615384615	24	16	82	66	0.80487804878	45	4	113	10	0.0884955752212	85	31	247	122	0.493927125506
Potri.002G208900	4	0	4	0	0.0	2	0	2	0	0.0	17	0	17	0	0.0	23	0	23	0	0.0
Potri.002G209000	8	0	112	0	0.0	0	0	0	0	nan	36	0	547	2	0.0036563071298	44	0	659	2	0.00303490136571
Potri.002G209100	2	2	32	32	1.0	2	2	30	29	0.966666666667	39	7	533	44	0.0825515947467	43	11	595	105	0.176470588235
Potri.002G209400	4	0	30	0	0.0	16	0	127	0	0.0	45	0	297	0	0.0	65	0	454	0	0.0
Potri.002G209500	5	4	28	28	1.0	3	3	22	17	0.772727272727	22	4	168	20	0.119047619048	30	11	218	65	0.298165137615
Potri.002G209600	8	7	39	39	1.0	3	2	9	7	0.777777777778	31	2	76	16	0.210526315789	42	11	124	62	0.5
Potri.002G209700	10	0	57	0	0.0	17	0	120	1	0.00833333333333	94	0	789	1	0.00126742712294	121	0	966	2	0.00207039337474
Potri.002G209800	0	0	0	0	nan	6	0	46	0	0.0	52	0	474	1	0.00210970464135	58	0	520	1	0.00192307692308
Potri.002G209900	8	0	23	0	0.0	3	0	4	0	0.0	26	0	71	0	0.0	37	0	98	0	0.0
Potri.002G210000	8	0	84	1	0.0119047619048	18	0	191	0	0.0	41	0	402	2	0.00497512437811	67	0	677	3	0.00443131462334
Potri.002G210300	3	0	5	5	1.0	0	0	0	0	nan	1	0	1	0	0.0	4	0	6	5	0.833333333333
Potri.002G210500	2	2	17	17	1.0	2	1	8	2	0.25	17	0	69	3	0.0434782608696	21	3	94	22	0.234042553191
Potri.002G210600	0	0	0	0	nan	0	0	0	0	nan	1	0	4	1	0.25	1	0	4	1	0.25
Potri.002G210700	0	0	0	0	nan	1	0	16	0	0.0	0	0	0	0	nan	1	0	16	0	0.0
Potri.002G210900	0	0	0	0	nan	0	0	0	0	nan	1	1	8	2	0.25	1	1	8	2	0.25
Potri.002G211000	0	0	0	0	nan	0	0	0	0	nan	1	0	14	0	0.0	1	0	14	0	0.0
Potri.002G211100	0	0	0	0	nan	0	0	0	0	nan	1	0	1	1	1.0	1	0	1	1	1.0
Potri.002G211200	6	6	78	76	0.974358974359	3	3	35	33	0.942857142857	49	18	611	95	0.155482815057	58	27	724	204	0.281767955801
Potri.002G211300	10	10	201	126	0.626865671642	9	9	166	91	0.548192771084	45	15	785	99	0.126114649682	64	34	1152	316	0.274305555556
Potri.002G211500	4	4	158	30	0.189873417722	8	8	278	55	0.197841726619	51	15	1741	67	0.0384836300976	63	27	2177	152	0.0698208543868
Potri.002G211600	12	0	736	5	0.00679347826087	8	0	490	2	0.00408163265306	53	0	3294	6	0.00182149362477	73	0	4520	13	0.00287610619469
Potri.002G211700	4	4	79	33	0.417721518987	10	10	234	80	0.34188034188	47	11	1191	47	0.03946263644	61	25	1504	160	0.106382978723
Potri.002G211800	6	6	309	48	0.155339805825	10	9	539	49	0.0909090909091	46	8	2413	50	0.0207210940738	62	23	3261	147	0.0450781968721
Potri.002G211900	2	2	12	12	1.0	2	1	8	8	1.0	15	2	80	8	0.1	19	5	100	28	0.28
Potri.002G212400	2	0	8	0	0.0	24	0	107	0	0.0	51	0	226	0	0.0	77	0	341	0	0.0
Potri.002G212500	0	0	0	0	nan	1	0	2	0	0.0	0	0	0	0	nan	1	0	2	0	0.0
Potri.002G212600	0	0	0	0	nan	8	0	67	0	0.0	52	0	475	1	0.00210526315789	60	0	542	1	0.00184501845018
Potri.002G212700	11	0	45	0	0.0	15	0	65	0	0.0	65	0	244	1	0.00409836065574	91	0	354	1	0.00282485875706
Potri.002G212800	4	0	29	0	0.0	12	0	86	0	0.0	45	0	330	2	0.00606060606061	61	0	445	2	0.00449438202247
Potri.002G212900	4	0	29	0	0.0	12	0	86	0	0.0	45	0	330	2	0.00606060606061	61	0	445	2	0.00449438202247
Potri.002G213000	8	0	71	0	0.0	9	0	94	0	0.0	47	0	467	0	0.0	64	0	632	0	0.0
Potri.002G213100	0	0	0	0	nan	10	0	100	0	0.0	49	0	447	1	0.00223713646532	59	0	547	1	0.0018281535649
Potri.002G213200	2	0	21	0	0.0	6	0	58	1	0.0172413793103	49	0	453	1	0.00220750551876	57	0	532	2	0.00375939849624
Potri.002G213300	8	0	79	0	0.0	5	0	46	1	0.0217391304348	58	0	502	2	0.00398406374502	71	0	627	3	0.00478468899522
Potri.002G213400	12	4	118	26	0.220338983051	28	0	287	1	0.00348432055749	101	0	900	2	0.00222222222222	141	4	1305	29	0.0222222222222
Potri.002G213500	2	0	11	0	0.0	6	0	40	0	0.0	22	0	161	1	0.00621118012422	30	0	212	1	0.00471698113208
Potri.002G213600	2	0	13	0	0.0	22	0	144	0	0.0	42	0	272	1	0.00367647058824	66	0	429	1	0.002331002331
Potri.002G213900	6	0	25	0	0.0	9	0	33	0	0.0	45	0	163	0	0.0	60	0	221	0	0.0
Potri.002G214000	0	0	0	0	nan	14	0	139	0	0.0	48	0	498	3	0.00602409638554	62	0	637	3	0.00470957613815
Potri.002G214100	16	0	138	0	0.0	30	0	255	0	0.0	101	0	791	2	0.00252844500632	147	0	1184	2	0.00168918918919
Potri.002G214200	8	0	77	0	0.0	7	0	48	0	0.0	48	0	299	1	0.00334448160535	63	0	424	1	0.00235849056604
Potri.002G214400	16	16	130	96	0.738461538462	8	0	55	0	0.0	37	0	272	1	0.00367647058824	61	16	457	97	0.212253829322
Potri.002G214500	3	0	3	3	1.0	4	0	5	0	0.0	12	0	18	0	0.0	19	0	26	3	0.115384615385
Potri.002G215000	6	0	65	0	0.0	15	0	191	0	0.0	87	0	1102	3	0.002722323049	108	0	1358	3	0.00220913107511
Potri.002G215100	12	0	46	1	0.0217391304348	36	0	123	0	0.0	92	0	238	0	0.0	140	0	407	1	0.002457002457
Potri.002G215400	0	0	0	0	nan	4	0	10	0	0.0	25	0	74	0	0.0	29	0	84	0	0.0
Potri.002G215600	6	0	72	0	0.0	16	0	172	0	0.0	51	0	409	2	0.00488997555012	73	0	653	2	0.00306278713629
Potri.002G215700	6	0	68	0	0.0	39	0	440	2	0.00454545454545	87	0	887	1	0.0011273957159	132	0	1395	3	0.00215053763441
Potri.002G215800	2	0	18	0	0.0	6	0	47	1	0.0212765957447	46	0	292	0	0.0	54	0	357	1	0.00280112044818
Potri.002G215900	2	2	26	9	0.346153846154	17	0	223	1	0.00448430493274	52	0	489	1	0.00204498977505	71	2	738	11	0.0149051490515
Potri.002G216000	0	0	0	0	nan	0	0	0	0	nan	3	0	25	0	0.0	3	0	25	0	0.0
Potri.002G216100	14	0	73	0	0.0	22	0	111	0	0.0	61	0	377	1	0.0026525198939	97	0	561	1	0.0017825311943
Potri.002G216200	2	0	24	0	0.0	12	1	151	2	0.0132450331126	41	0	487	1	0.00205338809035	55	1	662	3	0.00453172205438
Potri.002G216300	0	0	0	0	nan	22	22	146	144	0.986301369863	51	17	380	79	0.207894736842	73	39	526	223	0.423954372624
Potri.002G216400	6	0	52	1	0.0192307692308	10	0	94	1	0.0106382978723	36	0	312	0	0.0	52	0	458	2	0.00436681222707
Potri.002G216600	2	2	17	17	1.0	11	0	111	1	0.00900900900901	35	0	321	1	0.00311526479751	48	2	449	19	0.0423162583519
Potri.002G216700	8	8	94	79	0.840425531915	7	6	98	55	0.561224489796	39	15	463	77	0.166306695464	54	29	655	211	0.32213740458
Potri.002G216800	0	0	0	0	nan	0	0	0	0	nan	1	0	8	0	0.0	1	0	8	0	0.0
Potri.002G217000	0	0	0	0	nan	0	0	0	0	nan	26	0	96	0	0.0	26	0	96	0	0.0
Potri.002G217100	0	0	0	0	nan	0	0	0	0	nan	1	0	7	0	0.0	1	0	7	0	0.0
Potri.002G217200	4	0	50	0	0.0	8	0	75	0	0.0	50	0	404	0	0.0	62	0	529	0	0.0
Potri.002G217300	4	0	33	0	0.0	16	0	149	0	0.0	43	1	408	3	0.00735294117647	63	1	590	3	0.00508474576271
Potri.002G217600	1	0	2	0	0.0	2	0	4	0	0.0	4	0	7	0	0.0	7	0	13	0	0.0
Potri.002G217900	0	0	0	0	nan	0	0	0	0	nan	8	0	16	0	0.0	8	0	16	0	0.0
Potri.002G218100	0	0	0	0	nan	14	0	166	1	0.00602409638554	44	0	445	1	0.00224719101124	58	0	611	2	0.00327332242226
Potri.002G218200	2	2	27	27	1.0	3	3	33	30	0.909090909091	43	17	415	87	0.209638554217	48	22	475	144	0.303157894737
Potri.002G218300	3	0	11	0	0.0	7	0	29	0	0.0	26	0	100	1	0.01	36	0	140	1	0.00714285714286
Potri.002G218400	2	2	15	15	1.0	4	4	39	36	0.923076923077	41	9	400	46	0.115	47	15	454	97	0.213656387665
Potri.002G218500	4	0	32	0	0.0	1	0	11	0	0.0	27	0	213	0	0.0	32	0	256	0	0.0
Potri.002G218600	0	0	0	0	nan	4	4	58	57	0.98275862069	42	16	556	98	0.176258992806	46	20	614	155	0.252442996743
Potri.002G218800	3	0	24	0	0.0	7	0	46	0	0.0	25	0	136	0	0.0	35	0	206	0	0.0
Potri.002G218900	0	0	0	0	nan	8	8	111	98	0.882882882883	47	16	608	96	0.157894736842	55	24	719	194	0.269819193324
Potri.002G219000	1	0	1	0	0.0	0	0	0	0	nan	13	0	13	0	0.0	14	0	14	0	0.0
Potri.002G219100	4	0	27	0	0.0	10	0	63	1	0.015873015873	48	0	298	1	0.00335570469799	62	0	388	2	0.00515463917526
Potri.002G219200	8	0	71	0	0.0	12	0	100	1	0.01	51	0	287	3	0.0104529616725	71	0	458	4	0.00873362445415
Potri.002G219300	14	0	162	0	0.0	16	0	172	1	0.00581395348837	36	0	344	1	0.00290697674419	66	0	678	2	0.00294985250737
Potri.002G219400	8	0	99	0	0.0	7	0	92	0	0.0	43	0	572	0	0.0	58	0	763	0	0.0
Potri.002G219500	8	8	75	75	1.0	9	0	87	1	0.0114942528736	45	0	460	2	0.00434782608696	62	8	622	78	0.12540192926
Potri.002G219600	8	0	13	0	0.0	4	0	7	0	0.0	22	0	27	0	0.0	34	0	47	0	0.0
Potri.002G219700	0	0	0	0	nan	0	0	0	0	nan	13	0	120	0	0.0	13	0	120	0	0.0
Potri.002G219800	2	1	9	9	1.0	5	3	34	29	0.852941176471	47	1	110	17	0.154545454545	54	5	153	55	0.359477124183
Potri.002G219900	0	0	0	0	nan	5	0	10	0	0.0	12	0	26	0	0.0	17	0	36	0	0.0
Potri.002G220400	4	0	13	0	0.0	4	0	13	0	0.0	9	0	26	0	0.0	17	0	52	0	0.0
Potri.002G221100	1	0	5	0	0.0	2	0	10	0	0.0	4	0	18	0	0.0	7	0	33	0	0.0
